feature_name,fi_all,fi_dynamic,fi_standing,fi_sitting,fi_laying,fi_walking_up,fi_walking_down
fBodyAccJerk-mean()-X,0.0,4.6274561818333464e-05,0.000564381812212639,0.00235928475012521,0.003947463571741784,0.00031690011906703374,0.005983994695898594
fBodyAccJerk-mean()-Y,0.0,0.00014695098180082518,8.980054438226769e-05,0.00027333116287351646,0.0,0.001357088645014817,0.00024634537764018456
fBodyAccJerk-mean()-Z,0.0,0.0034251711572911903,0.002148441812900246,0.0007165339884792801,2.711676812396237e-05,0.005176512375554912,0.0008470323065636995
fBodyAccJerk-std()-X,0.0,0.00014130968551701942,8.66777690186661e-05,0.000920893664987179,0.0004332618090061055,0.002225268100187347,0.009052327553469987
fBodyAccJerk-std()-Y,0.0,0.01679189346616332,0.00037991234776420767,0.0002079528603861348,8.7092015186981e-05,0.0023412980319880653,9.46032266648592e-05
fBodyAccJerk-std()-Z,0.0,0.001334489602775075,0.002396528486983476,0.00012452888700188812,0.00011202314411836906,0.0007370271030712191,4.649159404120808e-06
fBodyAccJerk-mad()-X,0.0,0.00013171705096995674,6.516164855560153e-05,0.000451352640047984,0.00022325089319021155,0.00026887680498922397,0.0003603293992129785
fBodyAccJerk-mad()-Y,0.0,0.003214409388455819,0.00036662150916461593,0.00035186089645906124,2.8515932711610285e-05,0.0018312371525025916,7.296708539097909e-05
fBodyAccJerk-mad()-Z,0.0,0.0017773635122589116,0.000170079095454416,0.000643939844165462,4.8567959993536505e-05,0.0012935404564279958,0.00021582631646835412
fBodyAccJerk-max()-X,0.0,0.0005425532980570737,0.00011417614879046576,0.0021624844351311547,0.0002793546119872573,0.0005425383662547915,0.0004772736579208701
fBodyAccJerk-max()-Y,0.0,0.00653541043455108,0.0001971545563182055,0.00014901835181836662,6.174479361743632e-05,0.0012458590323618966,0.00026562481334078524
fBodyAccJerk-max()-Z,0.0,0.0005944082366934425,0.00016760699533128166,0.0005428335010250037,3.25195355203416e-05,0.0006731675219713441,4.063965938947782e-05
fBodyAccJerk-min()-X,0.0,9.937812582641177e-05,0.0002951246126327377,0.00021844039413639616,4.511209279496216e-05,0.00013339830624019587,1.7269736842105262e-05
fBodyAccJerk-min()-Y,0.0,7.668928362825192e-05,0.0004519976983459451,0.00013274354581815795,1.1765721811924196e-05,0.0001094310406736722,0.00013747969707082316
fBodyAccJerk-min()-Z,0.0,0.0001151793601281599,0.00022021716991054276,0.00032252623606710863,5.505621044566972e-05,9.06489244320925e-05,0.0001690435690123994
fBodyAccJerk-sma(),0.0,0.0005700532395729156,0.00017178370153765016,0.0005143091244466369,0.00011212943583678587,0.003262605014051029,0.00033077680081260445
fBodyAccJerk-energy()-X,0.0,0.00014387491240524668,0.0002616964472783666,0.001009021460879055,0.00416903656271952,0.0006149669742103708,0.00032935025092402473
fBodyAccJerk-energy()-Y,0.0,0.012073800720738898,0.00040694405843114595,0.0002018476406652639,2.2551564767540986e-05,0.0028950722469770268,0.0002016952769872514
fBodyAccJerk-energy()-Z,0.0,0.0007758423948391591,0.0007907227810626763,0.002294308739277933,1.374848992634738e-05,0.004609190103046379,0.0002406356359191006
fBodyAccJerk-iqr()-X,0.0,0.00016302335816240041,0.000569727262174619,0.00035339610623995945,0.00014481811464247285,8.8096238249356e-05,0.00023929919974520326
fBodyAccJerk-iqr()-Y,0.0,0.0027814752555380203,0.00016748981647032673,0.0001921228491646283,2.4251644326300392e-05,0.0007999436514012468,7.028263818751651e-05
fBodyAccJerk-iqr()-Z,0.0,0.000516940790983387,0.00022505863136882353,0.00021810315126246103,0.0,0.0027189531651671266,0.0005122232978865868
fBodyAccJerk-entropy()-X,0.0,0.00012609668978838426,8.028039625280133e-06,4.514334161605498e-05,0.0016803044292881015,0.0006379090434502708,0.00010072107585711376
fBodyAccJerk-entropy()-Y,0.0,0.0002740679381626514,1.5256631800906583e-05,4.22392944284457e-05,0.0,0.0001598399415332492,0.0002964678270626245
fBodyAccJerk-entropy()-Z,0.0,0.0003619049088549097,3.624391613878252e-05,0.0019008982580121128,0.0,0.007372077620167513,0.0002739858250235002
fBodyAccJerk-maxInds-X,0.0,0.009016844973642978,0.000245072105686321,0.0002506357736216267,0.0002031470687135709,0.005617358550091693,0.000988149386223334
fBodyAccJerk-maxInds-Y,0.0,0.0004365955386155876,0.00013880375232781564,0.0003507561369299205,0.00010446891556318271,0.00024089735839390834,5.507610988742206e-05
fBodyAccJerk-maxInds-Z,0.0,0.0023614374372721188,0.0002832986890823104,0.0002406811870270647,0.0,0.013045458085617504,0.0008571149878343157
fBodyAccJerk-meanFreq()-X,0.0,5.607101948726904e-05,0.0006257265317242338,0.00033921972579252827,2.895142839734732e-05,0.00035373103068459433,0.00033402453075225116
fBodyAccJerk-meanFreq()-Y,0.0,0.0002645542283857518,0.00046971487754493037,0.00043005131785352,6.988179161882913e-05,7.398724349033255e-05,9.464435412445152e-05
fBodyAccJerk-meanFreq()-Z,0.0,0.000320366584185372,0.0004996237339584945,0.000922965646920049,0.0,0.0035999546710124065,0.00015384562734021057
fBodyAccJerk-skewness()-X,0.0,0.0002982142826295495,0.0002565962761896358,0.00025785257762153034,2.3557658916657942e-05,0.00023949092787742068,0.000908163230029687
fBodyAccJerk-kurtosis()-X,0.0,0.0006257832881103121,0.000425791955677884,0.0002809367916745438,9.079215831625017e-05,0.00010797522312234721,0.0006149149855910758
fBodyAccJerk-skewness()-Y,0.0,0.0005502061731420312,0.0003956558922467706,0.0006742592131189626,0.0,0.0003431864718428736,0.0001392405104105326
fBodyAccJerk-kurtosis()-Y,0.0,0.0006234930528137908,0.0004715383899831132,0.00044576161653768866,0.0,0.00018398331066524692,0.00022200547560844735
fBodyAccJerk-skewness()-Z,0.0,0.0003196319170794363,0.00024726425704674264,0.0005032480146674583,4.896616964573818e-05,0.0001287108396259813,0.00039763244234424996
fBodyAccJerk-kurtosis()-Z,0.0,0.0002443577146071099,0.00048298909001717944,0.0003802529484064174,1.2156166913448426e-05,0.00023449114249862903,0.00046346950039989897
"fBodyAccJerk-bandsEnergy()-1,8",0.0,0.003353603691668511,0.0004998294176122758,0.001730817784417632,0.003498520747305908,0.004273602645043732,0.02187546637924908
"fBodyAccJerk-bandsEnergy()-9,16",0.0,0.00011163747662615447,0.0010043521740617227,0.0006974572387279114,0.0003862136232837897,0.00025254891668091977,0.0012177219275939374
"fBodyAccJerk-bandsEnergy()-17,24",0.0,0.0026316940396224242,0.0001989335573886168,0.0005114356500833314,4.103333824941727e-05,0.00016656781962385385,0.0006511021299792375
"fBodyAccJerk-bandsEnergy()-25,32",0.0,5.213911411210531e-05,0.0002099133063489972,0.0002893916537254855,0.00016233565441122074,0.00011068095161295854,1.0898461082220367e-05
"fBodyAccJerk-bandsEnergy()-33,40",0.0,0.00038153065035999653,0.0002875154119082381,0.0021004367831966306,0.0018659221435678186,0.00024667003979983833,0.00036726430683051554
"fBodyAccJerk-bandsEnergy()-41,48",0.0,0.00015427970993932164,0.00019203625396525036,0.002260078158032302,0.0019650984924753905,0.0010000502652615687,0.003807703341645651
"fBodyAccJerk-bandsEnergy()-49,56",0.0,6.34795159371728e-05,0.00032913614294693223,0.00033310215417089507,1.3585093978969292e-05,9.837529021054552e-05,0.00018505501276045496
"fBodyAccJerk-bandsEnergy()-57,64",0.0,0.00010954726735108628,0.00047844177825785375,0.00038530336151414396,8.179247936026483e-05,7.487752343572025e-05,0.00021249048697684534
"fBodyAccJerk-bandsEnergy()-1,16",0.0,0.0015549077805504371,0.0006290038786921204,0.0030025847816151185,0.0027738622795401235,0.005879414445113566,0.009656280011212678
"fBodyAccJerk-bandsEnergy()-17,32",0.0,0.0003132227337239701,0.00012015984835857488,0.002886197595251652,9.987386972319643e-05,0.0003430984648791658,0.00023691911380831397
"fBodyAccJerk-bandsEnergy()-33,48",0.0,0.00017138984280116077,0.0001349239291646392,0.0014124490878075831,0.001971946795882428,0.0005697988767717743,0.0009110018101927986
"fBodyAccJerk-bandsEnergy()-49,64",0.0,0.0001703861497282833,0.00016170272378303977,0.0003030696306252778,1.5160267357701386e-05,0.00017036957157654068,4.504365198004046e-05
"fBodyAccJerk-bandsEnergy()-1,24",0.0,0.00014891067174274287,0.000907319414466068,0.001453632304208634,0.00225660245333501,0.004582256630276822,0.005782932201276133
"fBodyAccJerk-bandsEnergy()-25,48",0.0,0.00041075359752703835,0.00022734328880375093,0.0003510933871349739,1.3637249172024156e-05,3.790446160193318e-05,0.0004483967985225844
"fBodyAccJerk-bandsEnergy()-1,8.1",0.0,0.0003454272794797546,0.0012950390899678207,0.0007466152912270829,0.0004388331144332113,0.0008711081858420807,0.00042769031022764554
"fBodyAccJerk-bandsEnergy()-9,16.1",0.0,0.0010227527954918972,0.0002924131561353981,0.00015686354828852163,0.0,0.0009060354747299509,7.086502150645384e-05
"fBodyAccJerk-bandsEnergy()-17,24.1",0.0,0.0008772885526282437,0.0002085834020770097,0.00021257165723182622,9.276897007015383e-05,0.0018379850154924778,0.0010018710981186372
"fBodyAccJerk-bandsEnergy()-25,32.1",0.0,0.0002445218984776473,0.0003766021409834969,0.00029499199662918617,0.0,9.154930261338014e-05,0.00032011419312342565
"fBodyAccJerk-bandsEnergy()-33,40.1",0.0,0.00011751517885185001,0.0003371985386363461,0.00036920322865632843,2.8084402839053107e-06,0.00014479876602691214,0.00021582673643239615
"fBodyAccJerk-bandsEnergy()-41,48.1",0.0,0.00020887025680242765,0.0002702390667210355,0.00025346228375837474,0.0,0.00016220019395006723,0.00011481498098148858
"fBodyAccJerk-bandsEnergy()-49,56.1",0.0,0.0001709283877788613,0.0003577329116849612,0.00022626248639337663,0.0,0.0003275502800599191,5.843152476538594e-05
"fBodyAccJerk-bandsEnergy()-57,64.1",0.0,0.00012611050773145876,9.394578372892697e-05,0.00016512542604715352,0.0,0.00012402169017354444,0.00019900309734108295
"fBodyAccJerk-bandsEnergy()-1,16.1",0.0,0.0004893849892608791,0.00011007397408870648,0.0007083017410384762,0.0018578676663619674,0.0002737618894693556,0.0002518062126601358
"fBodyAccJerk-bandsEnergy()-17,32.1",0.0,0.003757423486609784,0.00029909248295113627,0.0002689095078499681,3.70067314179388e-05,0.00448368716273587,9.879164080558595e-05
"fBodyAccJerk-bandsEnergy()-33,48.1",0.0,0.0002448775333801041,0.00010846181896451773,0.0002469924273834031,0.00014078420007922145,0.0002846194721623007,0.00030536132685446096
"fBodyAccJerk-bandsEnergy()-49,64.1",0.0,0.00024251601065209677,0.0003191079056785392,0.00026231249669410946,3.0276135184176427e-05,0.00012830264654879343,0.0002569077082262819
"fBodyAccJerk-bandsEnergy()-1,24.1",0.0,0.009987439192755757,0.00043308111381945563,0.00018666081191869366,0.00011399563438894969,0.0023337453723682954,0.0006153386866354681
"fBodyAccJerk-bandsEnergy()-25,48.1",0.0,0.0030574073945127504,0.0002846565737549018,0.00028875070215851514,7.256630331589877e-05,0.0002262947977734462,0.00020160527361793394
"fBodyAccJerk-bandsEnergy()-1,8.2",0.0,0.0001793161822655529,0.0024879904011648394,0.0011826482657773295,0.0,0.006370534054942943,0.00026864743971333655
"fBodyAccJerk-bandsEnergy()-9,16.2",0.0,0.0006054414838690425,0.00045104383792137355,0.00026430177029160436,8.2900436640239e-05,0.0009648096906849234,0.0011736157061769462
"fBodyAccJerk-bandsEnergy()-17,24.2",0.0,0.014012982153728967,0.00022003824082767482,0.0003171609158524476,2.945697259041582e-05,0.0013864634337595705,0.0010761099266274256
"fBodyAccJerk-bandsEnergy()-25,32.2",0.0,0.001187768937713464,0.00016891988528460632,0.0002111043892186032,6.009409113261754e-05,0.0005954551793663818,0.0010118588020521702
"fBodyAccJerk-bandsEnergy()-33,40.2",0.0,0.0002563189445810705,0.00019042456970034128,0.0020645342313800694,0.0,0.0006506713678650887,0.0002351672280626269
"fBodyAccJerk-bandsEnergy()-41,48.2",0.0,0.00014100943678708907,0.00021436025282509381,0.00039742220951673055,5.453822254526646e-05,0.0002715036377660565,0.0007281287172924586
"fBodyAccJerk-bandsEnergy()-49,56.2",0.0,0.0029681091244154693,0.0001622898655584871,0.0004009404437190478,4.436312636817323e-05,0.00012259313372899155,0.00010894855251616307
"fBodyAccJerk-bandsEnergy()-57,64.2",0.0,3.710393936307377e-05,0.00016193244122222477,0.0001896355287309059,3.315207295093173e-05,6.912734367765746e-05,0.00012341133506000397
"fBodyAccJerk-bandsEnergy()-1,16.2",0.0,0.00020379494112074615,0.0005715820458974882,0.0005537811393418575,0.0,0.0004291406142315904,6.299779451140744e-05
"fBodyAccJerk-bandsEnergy()-17,32.2",0.0,0.004321817997749588,0.00018507066220906397,0.00058125092592935,3.401435300041398e-05,0.004396328690028072,0.0010654534974000086
"fBodyAccJerk-bandsEnergy()-33,48.2",0.0,4.646647636705468e-05,0.00032491793028604864,0.0003879296365614357,5.76338311113504e-06,0.00028243487337886264,0.0003492845880262256
"fBodyAccJerk-bandsEnergy()-49,64.2",0.0,7.329966918376319e-05,0.0002639260005046816,0.00013431096523723406,5.247696997086964e-06,0.00021641410002526135,0.0002430204038518173
"fBodyAccJerk-bandsEnergy()-1,24.2",0.0,0.0059582819092338256,0.0003397935054992649,0.000490989600965968,6.256224578610389e-05,0.0033581259046846566,0.0007043830059463297
"fBodyAccJerk-bandsEnergy()-25,48.2",0.0,0.0010747924928377797,9.096193547952242e-05,0.0008209955527015923,5.1657685777729766e-05,0.00020141187870236507,0.00027736305553738126
fBodyGyro-mean()-X,0.0,0.00011399431715727387,0.004827074569142457,0.008903162266800229,0.00015526640424114104,0.0003779522890298092,0.000504351476261591
fBodyGyro-mean()-Y,0.0,0.0003739938395883763,0.0006932859570071023,0.0013399891856028321,0.0008145509282001281,0.0005952055710388189,0.00036894699756101647
fBodyGyro-mean()-Z,0.0,0.0002915948977772242,0.0004915028826205671,0.0016686438840763623,0.00017351978691034983,0.0005093047978435899,0.0002645474710949184
fBodyGyro-std()-X,0.0,5.8612248588893184e-05,0.004604580784976883,0.01881218495612288,0.0001204981062276127,0.00036284797727137154,0.0007462661633329533
fBodyGyro-std()-Y,0.0,0.0004142108194557926,0.0007571882332366235,0.0011123384945314091,0.0037422678241581407,0.0005692577734216366,0.00013717456036871942
fBodyGyro-std()-Z,0.0,0.0006565030405384736,0.0008373774439677867,0.0012287794283451505,0.0005334138470516422,0.0015214476368347236,0.00026015404230411357
fBodyGyro-mad()-X,0.0,0.0006488961384340425,0.004660623572668391,0.010562264324477523,3.074257680969718e-05,0.00019443778231486132,0.001429493021552729
fBodyGyro-mad()-Y,0.0,0.00011033434085676307,0.0004558087268424243,0.001154420402280793,0.00013506783858966676,0.0011045749580268782,0.0001404347048262986
fBodyGyro-mad()-Z,0.0,0.00029212057518635155,0.0002699951300279222,0.0005807648456815257,0.00037952347599119215,9.085689886721773e-05,0.00021625187742902192
fBodyGyro-max()-X,0.0,0.0003704588189773661,0.0038831689153354452,0.00879411376174854,0.0003242518108225634,0.00016170984443444178,0.0009076368096023577
fBodyGyro-max()-Y,0.0,0.0001936326424454895,0.0007893800448133115,0.0011714160209991159,5.185652186266148e-05,0.0014401114193006428,0.0009784234224308969
fBodyGyro-max()-Z,0.0,0.0007333924227218358,0.0005820730611909038,0.0016834039971925646,0.0011101304721694307,0.002469887870506666,0.0009319875913154354
fBodyGyro-min()-X,0.0,5.065623290467928e-05,0.00021456617240088878,0.000931151772873429,8.744546742914246e-05,0.00015944052329693254,0.0001794370328326623
fBodyGyro-min()-Y,0.0,5.926785606541582e-05,0.00048109364520558556,0.00033441039465762276,0.0001503287373717268,0.00019301479325358674,0.00027086561028071503
fBodyGyro-min()-Z,0.0,7.875952860511974e-05,0.0008517550391238672,0.0016075040865550735,0.00010921649725899996,1.2971370332623003e-05,8.02551483744013e-05
fBodyGyro-sma(),0.0,0.00022624370708799316,0.00017174381523109384,0.00045921928782954446,1.4570784462042553e-05,5.4723767168596524e-05,7.693367198453767e-05
fBodyGyro-energy()-X,0.0,0.00038698230002195884,0.003711249733904695,0.009298108579602194,0.0005006349064648318,0.00031840901351277447,0.0004957217355346885
fBodyGyro-energy()-Y,0.0,0.0001704429591727072,0.0007050847260422266,0.0017753099875270784,0.0057788413470302655,0.000250014076194427,0.00044079683366440934
fBodyGyro-energy()-Z,0.0,0.00011400721881064191,0.00021598798175423564,0.001374489847699633,0.0021596099987299193,0.0007914804407819832,0.0007985268571690019
fBodyGyro-iqr()-X,0.0,6.089458955562612e-05,0.0014426339440638503,0.0030129266817861965,1.7485412843490506e-05,0.0002693822981012501,0.00027429502063533364
fBodyGyro-iqr()-Y,0.0,0.00017009857580627352,0.0003208382063074839,0.0004823162445455924,1.4467380312392551e-05,3.2900120148688294e-05,0.00013240151273439033
fBodyGyro-iqr()-Z,0.0,0.0002637285265755819,0.00037899946588676757,0.0009096915771974329,8.46807332018053e-05,5.8768548647140534e-05,0.00024113616199777143
fBodyGyro-entropy()-X,0.0,0.00018357105891754678,0.0042845716522268455,0.009181783789484605,0.0,3.37746794253518e-05,0.0003636404024139275
fBodyGyro-entropy()-Y,0.0,9.20030922631946e-05,0.0005171686254414757,0.0007978287999607691,0.0001342988695778392,0.00011310824988532801,0.0004004062207279912
fBodyGyro-entropy()-Z,0.0,0.00010621216508602335,0.0003675650132014306,0.0007213941319103275,0.00026761031545192206,5.18854446561159e-05,0.0001301437603393219
fBodyGyro-maxInds-X,0.0,0.004631904517329476,0.00025321470552727693,0.00031105669546195916,0.0,0.00015421400210946702,0.00011951725814417692
fBodyGyro-maxInds-Y,0.0,0.0008784976757082756,4.768769822084142e-05,2.4127719239725237e-05,0.0,0.005073997490785141,0.00026471048594131185
fBodyGyro-maxInds-Z,0.0,0.010931546443290729,5.349312039307243e-05,4.417951795349479e-05,0.0003605371999639035,0.017627860896915495,0.00041287548029198164
fBodyGyro-meanFreq()-X,0.0,0.0005777119722155663,0.007345561837834417,0.0054072537540552305,0.00011311336658768958,0.00016147282671533564,0.0005854566620066938
fBodyGyro-meanFreq()-Y,0.0,0.00026288530429106606,0.00032577767966127645,0.0008751683220184884,9.17465493366424e-05,0.0004894143830874687,0.00026906499154570363
fBodyGyro-meanFreq()-Z,0.0,7.358066480058541e-05,0.000318874534724476,0.0007983958959050515,0.00017436137656860214,0.0011118261937206485,8.677138731980783e-05
fBodyGyro-skewness()-X,0.0,0.00030665876988779134,0.0015943141144731468,0.0007860218224935308,9.275062786742242e-05,0.00030418031607369476,0.00027716707889447964
fBodyGyro-kurtosis()-X,0.0,0.00024682746137897086,0.0005973033444102481,0.0009634024114471621,0.0002067521554670309,0.00025972343273911457,0.00016915131388380123
fBodyGyro-skewness()-Y,0.0,0.0001850569281255901,0.00017981850635327872,0.00036035264907060963,7.685533554507969e-05,0.00150637410241147,0.0009399808158491962
fBodyGyro-kurtosis()-Y,0.0,5.611954369586459e-05,0.0003817290538055619,0.00046322919516651517,0.0003368398496170897,0.0013358718102591141,0.0011526190740314744
fBodyGyro-skewness()-Z,0.0,0.0006979459617728607,0.00020273674813690818,0.0005232845988247249,3.589717025811035e-05,0.0014992799399607373,0.0013136756635494045
fBodyGyro-kurtosis()-Z,0.0,0.0002561400150119248,0.0005344134128616117,0.0004260039743373439,0.00014188222833946064,0.0014597941750246284,0.002221919785272898
"fBodyGyro-bandsEnergy()-1,8",0.0,0.0003821268829877648,0.004609173818145902,0.00684137699085208,0.00036417579828904457,0.0001982953936900967,0.0018344658694412152
"fBodyGyro-bandsEnergy()-9,16",0.0,0.012804290133849356,0.004538631471732069,0.02018363093110798,0.00024865012242023367,0.0011708951588407389,0.00030553016561327915
"fBodyGyro-bandsEnergy()-17,24",0.0,0.003486186224887139,0.0004273782213644052,0.0005696863403991865,0.0002655208345953348,0.0008559013524298669,0.000554417357772437
"fBodyGyro-bandsEnergy()-25,32",0.0,0.0003166381529254823,0.00031936554649638217,0.0022341486852957408,4.242764405778641e-05,0.0002714634968173976,0.0004140661925070744
"fBodyGyro-bandsEnergy()-33,40",0.0,0.00047887957530169065,0.00064736695489729,0.004067861245595342,0.00010976921733974448,5.2972049447610476e-05,0.0004959140347703188
"fBodyGyro-bandsEnergy()-41,48",0.0,0.0002726075850943765,0.0009498317975286824,0.001098079089372651,0.0002697128762682934,6.026761140125464e-05,0.00034468123283587753
"fBodyGyro-bandsEnergy()-49,56",0.0,0.00023373810510238487,0.0002738246336890148,0.0006055044036609255,0.0,0.00015160697952528446,0.00010109535701321133
"fBodyGyro-bandsEnergy()-57,64",0.0,5.686403329562591e-05,0.0007844855823683414,0.0009068930584005561,0.0,0.00011105203834770429,0.00018866287993850187
"fBodyGyro-bandsEnergy()-1,16",0.0,0.00025787586981579813,0.006227434881764716,0.010131517212188561,8.20099790269536e-05,0.00030868646678849275,0.0011230802023660877
"fBodyGyro-bandsEnergy()-17,32",0.0,0.0032284915671504807,0.0003876578650061058,0.001959191258437632,0.0,4.829061340217177e-05,0.0005235729569846267
"fBodyGyro-bandsEnergy()-33,48",0.0,0.0005259825084791185,0.0005168781132898175,0.003035626282694193,8.888270039239131e-05,0.00038092112747784164,0.0008056883248855159
"fBodyGyro-bandsEnergy()-49,64",0.0,0.00010995844442904975,0.0010742640298535288,0.0006159515717948506,3.5305628342942444e-05,0.00016665875612837815,0.0003510915429481325
"fBodyGyro-bandsEnergy()-1,24",0.0,7.954299326445408e-05,0.005141481150001486,0.009586672130072285,0.0003834237274658694,0.00015638115229741243,0.0008776562497991298
"fBodyGyro-bandsEnergy()-25,48",0.0,0.00028133534132914563,0.00025663074993749463,0.0011201566372230957,0.0004266764653652202,0.000219250921281308,0.0002951908572330781
"fBodyGyro-bandsEnergy()-1,8.1",0.0,0.0002610030241974691,0.0012688432731173872,0.0010528651837342093,0.00045523738424825495,0.0005953754313286179,0.0006926914070873433
"fBodyGyro-bandsEnergy()-9,16.1",0.0,0.00016775856556218124,0.0003743688485221899,0.00032578464080775335,4.813859937819085e-05,0.00017052498721734227,0.00039891427408082655
"fBodyGyro-bandsEnergy()-17,24.1",0.0,0.0001373044763532755,0.00020269793494767123,0.0005024041615256734,0.0,6.112688611018239e-05,0.00016916732017967836
"fBodyGyro-bandsEnergy()-25,32.1",0.0,0.00033694314151811225,0.0006198014850175618,0.00030285551323828487,9.547540055234276e-06,0.0005124723330441223,0.00029148489309687033
"fBodyGyro-bandsEnergy()-33,40.1",0.0,8.973492041039335e-05,0.0003887326407713948,0.0006428886673388454,0.0,0.00010219685356436808,0.0003118433033806871
"fBodyGyro-bandsEnergy()-41,48.1",0.0,0.00011811742306781888,0.0004528707156303552,0.0005785455407339223,1.041311293256257e-05,0.00017936647749246178,0.0001524270619406986
"fBodyGyro-bandsEnergy()-49,56.1",0.0,8.570304789593882e-05,0.00020206749568557587,0.0003513251862896755,0.0,3.31858529499537e-05,0.00010755476278900578
"fBodyGyro-bandsEnergy()-57,64.1",0.0,0.00011558560368276214,0.00029561077728298393,0.00037142482201854424,3.0855523293264286e-05,9.80067994451725e-05,0.0003692573500785169
"fBodyGyro-bandsEnergy()-1,16.1",0.0,0.00011437087986940096,0.002219487915099738,0.0011979829123761538,0.0020450987045549647,0.000473302702202029,0.00037889555740193534
"fBodyGyro-bandsEnergy()-17,32.1",0.0,0.00015304499885748413,0.0003420709472010494,0.0008866988851768894,1.458610712921598e-05,0.0010521825389006383,0.00029559956777320455
"fBodyGyro-bandsEnergy()-33,48.1",0.0,9.367589916414912e-05,0.00037078156610560986,0.0003908472425284077,4.2987135621735515e-05,0.00013249063947569354,0.00031536741394781574
"fBodyGyro-bandsEnergy()-49,64.1",0.0,0.00014707321566483837,0.0001680881111325496,0.00023615149781114401,2.950073564692134e-05,8.54616157197657e-05,6.004771707040361e-05
"fBodyGyro-bandsEnergy()-1,24.1",0.0,0.0001626363753875066,0.00039182666128176493,0.002930226110618049,0.0002865214019746685,0.0003155700573746722,0.00032829895371208986
"fBodyGyro-bandsEnergy()-25,48.1",0.0,0.00027983989109196236,0.0006279992624373781,0.0010037991108355385,1.3833434160112927e-05,0.0004246430670269831,0.00042068446710879094
"fBodyGyro-bandsEnergy()-1,8.2",0.0,0.0005456780739338362,0.0006158334403481476,0.0014631726405097392,0.0003776399797499052,0.002727157858780348,0.001618614384489391
"fBodyGyro-bandsEnergy()-9,16.2",0.0,0.00041831095158225887,0.0001432411726738251,0.0003083965111688319,0.0019314055725807822,0.00031285969958700933,0.004246884269559936
"fBodyGyro-bandsEnergy()-17,24.2",0.0,0.0003008816218790693,0.002651085499341982,0.001395130441156072,1.2899625281609765e-05,0.0003496790062762009,3.43449756329917e-05
"fBodyGyro-bandsEnergy()-25,32.2",0.0,0.0004489449534081709,0.0010550456012085143,0.0007867546811397342,6.32774754304863e-05,0.0001693893961704295,0.0003279315740854433
"fBodyGyro-bandsEnergy()-33,40.2",0.0,0.00017648536650355013,0.00042994135630057556,0.0006869153391853433,7.882517213201523e-06,1.8062490248088633e-05,0.0004020547343026714
"fBodyGyro-bandsEnergy()-41,48.2",0.0,0.00018354862280079066,0.0005025618443585719,0.0012875010262411416,4.4431434345598376e-05,0.0001265669222474602,0.00033064987605446766
"fBodyGyro-bandsEnergy()-49,56.2",0.0,7.444508275134296e-05,0.0030756350650746824,0.0019057295125054499,1.625995501327291e-05,0.00020203700423664767,0.0002314081231622653
"fBodyGyro-bandsEnergy()-57,64.2",0.0,3.0418632263126978e-05,0.0008570853226976434,0.0017417102961355603,5.933520131417648e-06,5.2116582903576556e-05,0.00019945243467659477
"fBodyGyro-bandsEnergy()-1,16.2",0.0,0.00025435844514222364,0.0027621389125358593,0.0015077297208319711,0.000291990353302531,0.0016374477760047945,0.000678879067950895
"fBodyGyro-bandsEnergy()-17,32.2",0.0,0.000357345185049934,0.00147937559876203,0.0018622127402505699,5.0454214983880526e-05,0.00019298814765509074,0.0001584625862005449
"fBodyGyro-bandsEnergy()-33,48.2",0.0,0.00016314296804646023,0.000555574706335554,0.0015866803127962549,6.590275472423804e-05,0.00018878738400933057,0.00029276747567381597
"fBodyGyro-bandsEnergy()-49,64.2",0.0,4.440220715162388e-05,0.0026952941856985342,0.0011874574541757184,6.29457888760238e-05,0.00029519400109789405,0.00010932677972305853
"fBodyGyro-bandsEnergy()-1,24.2",0.0,0.00017333182095441438,0.0005700944835183065,0.0002781899513381887,0.0002279136378051932,0.0007586738856176733,0.0010766997976581513
"fBodyGyro-bandsEnergy()-25,48.2",0.0,0.0002814158618954458,0.0027330015473638475,0.0011583550015629065,0.0,0.0003290156369202183,0.0003279622642585884
fBodyAccMag-mean(),0.0,0.0015284579140814878,0.008116991799101336,0.0008584718257403594,9.782433086465967e-06,0.0040859612209057285,0.03275344482771444
fBodyAccMag-std(),0.0,0.026806112640640593,0.0061218976090149525,0.0003606404938647338,0.0,0.002821696241584649,0.0342595177304025
fBodyAccMag-mad(),0.0,0.01584637295784808,0.006171615162527726,0.0006366079352164374,0.0,0.005494450600354553,0.03965795306132161
fBodyAccMag-max(),0.0,0.015454091818972344,0.00022851655270528855,0.00032526070693037775,0.0001233379724703887,0.002900510288908312,0.004390468233100031
fBodyAccMag-min(),0.0,0.00010556103888638073,0.00028655084582122534,0.0003845711195071893,2.759313128188775e-05,4.521794027907722e-05,0.00012103264874722634
fBodyAccMag-sma(),0.0,0.0030314326744945597,0.004632742455556008,0.00030544647051748415,2.478893988327951e-05,0.003874570137381897,0.029471649464760302
fBodyAccMag-energy(),0.0,0.008415786327002255,0.0023061703707458244,0.0007634312294575089,2.372717210846707e-05,0.005271075751022675,0.03228141348594951
fBodyAccMag-iqr(),0.0,0.0007755278643427938,0.0006733353106838266,0.0005874378664291113,0.0,0.000779731727857838,0.0038898388301159296
fBodyAccMag-entropy(),0.0,0.0031096892817411535,0.00011383097857001116,0.00020873153262187621,0.0,0.0010168026807976867,0.018281612452944337
